PlayerID,FullName,FamilyName,GivenName,BirthDate,Position,MainTeam,TournamentsPlayed
P-39347,Moisés Ramírez,Ramírez,Moisés,2000-09-09,Portero,Ecuador,1
P-06141,Orlando Ramírez,Ramírez,Orlando,1943-05-07,Delantero,Chile,1
P-27437,Oscar Ramírez,Ramírez,Oscar,1964-12-08,Mediocampista,Costa Rica,1
P-51451,Oswaldo Ramírez,Ramírez,Oswaldo,1947-03-29,Delantero,Peru,1
P-21741,Ramón Ramírez,Ramírez,Ramón,1969-12-05,Mediocampista,Mexico,2
P-41807,Luis Ramírez Zapata,Ramírez Zapata,Luis,1954-01-06,Delantero,El Salvador,1
P-73564,Adrián Ramos,Ramos,Adrián,1986-01-22,Delantero,Colombia,1
P-70241,Christian Ramos,Ramos,Christian,1988-11-04,Defensa,Peru,1
P-04466,Eduardo Ramos,Ramos,Eduardo,1949-11-08,Defensa,Mexico,1
P-41647,Gonçalo Ramos,Ramos,Gonçalo,2001-06-20,Delantero,Portugal,1
P-98414,Luis Ramos,Ramos,Luis,1939-10-09,Defensa,Uruguay,1
P-09423,Mauricio Ramos,Ramos,Mauricio,1969-09-23,Mediocampista,Bolivia,1
P-34782,Mauro Ramos,Ramos,Mauro,1930-08-30,Defensa,Brazil,3
P-89177,Sergio Ramos,Ramos,Sergio,1986-03-30,Defensa,Spain,4
P-07720,Tab Ramos,Ramos,Tab,1966-09-21,Mediocampista,United States,3
P-97584,Venancio Ramos,Ramos,Venancio,1959-06-20,Delantero,Uruguay,1
P-62368,Aaron Ramsdale,Ramsdale,Aaron,1998-05-14,Portero,England,1
P-86951,Aaron Ramsey,Ramsey,Aaron,1990-12-26,Mediocampista,Wales,1
P-02061,Alf Ramsey,Ramsey,Alf,1920-01-22,Defensa,England,1
P-99479,Paul Ramsey,Ramsey,Paul,1962-09-03,Mediocampista,Northern Ireland,1
P-53055,Ahmed Ramzy,Ramzy,Ahmed,1965-10-25,Defensa,Egypt,1
P-11562,Hany Ramzy,Ramzy,Hany,1969-03-10,Defensa,Egypt,1
P-64532,Víctor Rangel,Rangel,Víctor,1957-03-11,Delantero,Mexico,1
P-55293,Milan Rapaić,Rapaić,Milan,1973-08-16,Mediocampista,Croatia,1
P-83169,Raphinha,Raphinha,not applicable,1996-12-14,Delantero,Brazil,1
P-57295,Herman Rapp,Rapp,Herman,not available,Defensa,United States,1
P-59837,Marcus Rashford,Rashford,Marcus,1997-10-31,Delantero,England,2
P-21451,Grzegorz Rasiak,Rasiak,Grzegorz,1979-01-12,Delantero,Poland,1
P-92937,Gheorghe Rășinaru,Rășinaru,Gheorghe,1915-02-10,Mediocampista,Romania,1
P-06115,Troels Rasmussen,Rasmussen,Troels,1961-07-04,Portero,Denmark,1
P-16126,Vasyl Rats,Rats,Vasyl,1961-04-25,Mediocampista,Soviet Union,2
P-92300,Antonio Rattín,Rattín,Antonio,1937-05-16,Mediocampista,Argentina,2
P-55586,Oscar Rauch,Rauch,Oscar,1914-03-20,Mediocampista,Switzerland,1
P-24556,Raúl,Raúl,not applicable,1977-06-27,Delantero,Spain,3
P-20804,David Raum,Raum,David,1998-04-22,Defensa,Germany,1
P-27048,Pietro Rava,Rava,Pietro,1916-01-21,Defensa,Italy,1
P-94051,Thomas Ravelli,Ravelli,Thomas,1959-08-13,Portero,Sweden,2
P-33433,David Raya,Raya,David,1995-09-15,Portero,Spain,1
P-65484,Cayetano Ré,Ré,Cayetano,1938-02-07,Delantero,Paraguay,1
P-58264,Luciano Re Cecconi,Re Cecconi,Luciano,1948-12-01,Mediocampista,Italy,1
P-33683,Roy Rea,Rea,Roy,1934-11-28,Portero,Northern Ireland,1
P-26367,Tim Ream,Ream,Tim,1987-10-05,Defensa,United States,1
P-69217,Djorkaeff Reasco,Reasco,Djorkaeff,1999-01-18,Delantero,Ecuador,1
P-61229,Néicer Reasco,Reasco,Néicer,1977-07-23,Defensa,Ecuador,1
P-44463,Ante Rebić,Rebić,Ante,1993-09-21,Delantero,Croatia,2
P-56553,Serhii Rebrov,Rebrov,Serhii,1974-06-03,Delantero,Ukraine,1
P-61478,Rüştü Reçber,Reçber,Rüştü,1973-05-10,Portero,Turkey,1
P-98609,Carlos Recinos,Recinos,Carlos,1950-06-30,Defensa,El Salvador,1
P-66684,Álvaro Recoba,Recoba,Álvaro,1976-03-17,Mediocampista,Uruguay,1
P-63026,Emilio Recoba,Recoba,Emilio,1904-11-03,Defensa,Uruguay,1
P-02405,Bernardo Redín,Redín,Bernardo,1963-02-26,Mediocampista,Colombia,1
P-30596,Andrew Redmayne,Redmayne,Andrew,1989-01-13,Portero,Australia,1
P-94011,Mircea Rednic,Rednic,Mircea,1962-04-09,Defensa,Romania,1
P-78898,Fernando Redondo,Redondo,Fernando,1969-06-06,Mediocampista,Argentina,1
P-68379,David Regis,Regis,David,1968-12-02,Defensa,United States,2
P-40752,Luis Regueiro,Regueiro,Luis,1908-07-01,Delantero,Spain,1
P-93728,Luis Regueiro,Regueiro,Luis,1943-12-22,Mediocampista,Mexico,1
P-46554,Mario Regueiro,Regueiro,Mario,1978-09-14,Mediocampista,Uruguay,1
P-71726,Marko Rehmer,Rehmer,Marko,1972-04-29,Defensa,Germany,1
P-80132,Stefan Rehn,Rehn,Stefan,1966-09-22,Mediocampista,Sweden,1
P-53735,Peter Reid,Reid,Peter,1956-06-20,Mediocampista,England,1
P-19727,Steven Reid,Reid,Steven,1981-03-10,Mediocampista,Republic of Ireland,1
P-57058,Winston Reid,Reid,Winston,1988-07-03,Defensa,New Zealand,1
P-59058,Severino Reija,Reija,Severino,1938-11-25,Defensa,Spain,2
P-24116,Jack Reilly,Reilly,Jack,1945-08-27,Portero,Australia,1
P-98896,Theodor Reimann,Reimann,Theodor,1921-02-10,Portero,Czechoslovakia,1
P-45285,Miguel Reina,Reina,Miguel,1946-01-24,Portero,Spain,1
P-44334,Pepe Reina,Reina,Pepe,1982-08-31,Portero,Spain,4
P-84320,Reinaldo,Reinaldo,not applicable,1957-01-11,Delantero,Brazil,1
P-40743,Uwe Reinders,Reinders,Uwe,1955-01-19,Delantero,West Germany,1
P-66639,Hannes Reinmayr,Reinmayr,Hannes,1969-08-23,Delantero,Austria,1
P-34664,Carlos Reinoso,Reinoso,Carlos,1945-03-07,Mediocampista,Chile,1
P-67426,Andreas Reisinger,Reisinger,Andreas,1963-10-14,Mediocampista,Austria,1
P-27926,Michael Reiziger,Reiziger,Michael,1973-05-03,Defensa,Netherlands,1
P-72296,Kjetil Rekdal,Rekdal,Kjetil,1968-11-06,Mediocampista,Norway,2
P-15615,François Remetter,Remetter,François,1928-08-08,Portero,France,2
P-01357,Leandro Remondini,Remondini,Leandro,1917-11-17,Mediocampista,Italy,1
P-21776,Loïc Rémy,Rémy,Loïc,1987-01-02,Delantero,France,1
P-60490,Renato,Renato,not applicable,1944-12-05,Portero,Brazil,1
P-56757,Renato,Renato,not applicable,1957-02-21,Mediocampista,Brazil,1
P-48499,Pascal Renier,Renier,Pascal,1971-08-03,Defensa,Belgium,1
P-88903,Michel Renquin,Renquin,Michel,1955-11-03,Defensa,Belgium,2
P-63266,Rob Rensenbrink,Rensenbrink,Rob,1947-07-03,Delantero,Netherlands,2
P-89554,Johnny Rep,Rep,Johnny,1951-11-25,Delantero,Netherlands,2
P-94447,Marco Reus,Reus,Marco,1989-05-31,Delantero,Germany,1
P-74629,Stefan Reuter,Reuter,Stefan,1966-10-16,Defensa,West Germany,2
P-94643,Anthony Réveillère,Réveillère,Anthony,1979-11-10,Defensa,France,1
P-70218,Daniel Revelez,Revelez,Daniel,1959-09-30,Defensa,Uruguay,1
P-78126,Carles Rexach,Rexach,Carles,1947-01-13,Mediocampista,Spain,1
P-58469,Gilbert Rey,Rey,Gilbert,1930-10-30,Delantero,Switzerland,1
P-67346,Kurt Rey,Rey,Kurt,1923-12-10,Defensa,Switzerland,1
P-03287,Diego Reyes,Reyes,Diego,1992-09-19,Defensa,Mexico,1
P-17652,Eladio Reyes,Reyes,Eladio,1948-01-08,Delantero,Peru,1
P-83711,José Antonio Reyes,Reyes,José Antonio,1983-09-01,Mediocampista,Spain,1
P-07985,José Pilar Reyes,Reyes,José Pilar,1955-10-12,Portero,Mexico,1
P-49850,Pedro Reyes,Reyes,Pedro,1972-11-13,Defensa,Chile,1
P-92848,Salvador Reyes,Reyes,Salvador,1936-09-20,Mediocampista / Delantero,Mexico,3
P-56114,Eduardo Reyes Ortiz,Reyes Ortiz,Eduardo,1907-01-01,Delantero,Bolivia,1
P-35684,Luis Reyes Peñaranda,Reyes Peñaranda,Luis,1911-06-05,Defensa,Bolivia,1
P-97459,Claudio Reyna,Reyna,Claudio,1973-07-20,Mediocampista,United States,4
P-85878,Giovanni Reyna,Reyna,Giovanni,2002-11-13,Delantero,United States,1
P-79702,Luis Reyna,Reyna,Luis,1959-05-16,Mediocampista,Peru,1
P-96490,Rahman Rezaei,Rezaei,Rahman,1975-02-20,Defensa,Iran,1
P-47137,Ramin Rezaeian,Rezaeian,Ramin,1990-03-21,Defensa,Iran,2
P-32719,Abdelfettah Rhiati,Rhiati,Abdelfettah,1963-02-25,Delantero,Morocco,1
P-40949,Chol-myong Ri,Ri,Chol-myong,1988-02-18,Mediocampista,North Korea,1
P-66310,Jun-il Ri,Ri,Jun-il,1987-08-24,Defensa,North Korea,1
P-72474,Kwang-chon Ri,Ri,Kwang-chon,1985-09-04,Defensa,North Korea,1
P-79720,Kwang-hyok Ri,Ri,Kwang-hyok,1987-08-17,Defensa,North Korea,1
P-08689,Myong-guk Ri,Ri,Myong-guk,1986-09-09,Portero,North Korea,1
P-42740,Éverton Ribeiro,Ribeiro,Éverton,1989-04-10,Mediocampista,Brazil,1
P-63783,José Ribeiro,Ribeiro,José,1957-11-02,Mediocampista,Portugal,1
P-55659,Franck Ribéry,Ribéry,Franck,1983-04-07,Mediocampista,France,2
P-30514,Hámilton Ricard,Ricard,Hámilton,1974-01-12,Delantero,Colombia,1
P-57975,Ricardinho,Ricardinho,not applicable,1976-05-23,Mediocampista,Brazil,2
P-24930,João Ricardo,Ricardo,João,1970-01-07,Portero,Angola,1
P-45039,Ricardo,Ricardo,not applicable,1971-12-30,Portero,Spain,1
P-45712,Ricardo,Ricardo,not applicable,1976-02-11,Portero,Portugal,2
P-84787,Declan Rice,Rice,Declan,1999-01-14,Mediocampista,England,1
P-06541,Ray Richards,Richards,Ray,1946-05-18,Mediocampista,Australia,1
P-68016,Richarlison,Richarlison,not applicable,1997-05-10,Delantero,Brazil,1
P-97252,Lars Ricken,Ricken,Lars,1976-07-10,Mediocampista,Germany,1
P-99080,Donovan Ricketts,Ricketts,Donovan,1977-06-07,Portero,Jamaica,1
P-25593,Fabian Rieder,Rieder,Fabian,2002-02-16,Mediocampista,Switzerland,1
P-43380,Karl-Heinz Riedle,Riedle,Karl-Heinz,1965-09-16,Delantero,West Germany,2
P-38526,Johann Riegler,Riegler,Johann,1929-07-17,Mediocampista,Austria,1
P-77711,Marc Rieper,Rieper,Marc,1968-06-05,Defensa,Denmark,1
P-92243,Fernando Riera,Riera,Fernando,1920-06-27,Delantero,Chile,1
P-30507,Jan Říha,Říha,Jan,1915-11-11,Delantero,Czechoslovakia,1
P-92391,Frank Rijkaard,Rijkaard,Frank,1962-09-30,Mediocampista,Netherlands,2
P-54124,Luis Rijo,Rijo,Luis,1927-09-28,Delantero,Uruguay,1
P-48827,Wim Rijsbergen,Rijsbergen,Wim,1952-01-18,Defensa,Netherlands,2
P-84905,Rildo,Rildo,not applicable,1942-01-23,Defensa,Brazil,1
P-78113,Nick Rimando,Rimando,Nick,1979-06-17,Portero,United States,1
P-49642,Miguel Rimba,Rimba,Miguel,1967-11-01,Defensa,Bolivia,1
P-12835,Gilmar Rinaldi,Rinaldi,Gilmar,1959-01-13,Portero,Brazil,1
P-69504,Freddy Rincón,Rincón,Freddy,1966-08-14,Mediocampista,Colombia,3
P-91175,Hipólito Rincón,Rincón,Hipólito,1957-04-28,Delantero,Spain,1
P-56255,Patrice Rio,Rio,Patrice,1948-08-15,Defensa,France,1
P-49701,Roger Rio,Rio,Roger,1913-02-13,Mediocampista,France,1
P-93612,Bruce Rioch,Rioch,Bruce,1947-09-06,Mediocampista,Scotland,1
P-98216,Carlos Riolfo,Riolfo,Carlos,1905-11-05,Mediocampista,Uruguay,1
P-85199,Juan Román Riquelme,Riquelme,Juan Román,1978-06-24,Mediocampista,Argentina,1
P-87852,Josh Risdon,Risdon,Josh,1992-07-27,Defensa,Australia,1
P-35373,Vidar Riseth,Riseth,Vidar,1972-04-21,Defensa,Norway,1
P-30328,Ferdinando Riva,Riva,Ferdinando,1930-07-03,Delantero,Switzerland,1
P-00119,Gigi Riva,Riva,Gigi,1944-11-07,Delantero,Italy,2
P-74261,Rivaldo,Rivaldo,not applicable,1972-04-19,Mediocampista,Brazil,2
P-14942,Catalino Rivarola,Rivarola,Catalino,1965-04-30,Defensa,Paraguay,1
P-86201,Carlos Rivas,Rivas,Carlos,1953-05-24,Mediocampista,Chile,1
P-48156,José María Rivas,Rivas,José María,1958-05-12,Delantero,El Salvador,1
P-23385,Marcos Rivas,Rivas,Marcos,1947-11-25,Mediocampista,Mexico,1
P-00086,Roberto Rivas,Rivas,Roberto,1941-07-17,Defensa,El Salvador,1
P-85778,Rivellino,Rivellino,not applicable,1946-01-01,Mediocampista / Delantero,Brazil,3
P-04417,Bernabé Rivera,Rivera,Bernabé,not available,Delantero,Paraguay,1
P-62214,Gianni Rivera,Rivera,Gianni,1943-08-18,Mediocampista / Delantero,Italy,4
P-74898,Urbano Rivera,Rivera,Urbano,1926-04-01,Mediocampista,Uruguay,1
P-72094,Eliseo Rivero,Rivero,Eliseo,1957-12-27,Defensa,Uruguay,1
P-78654,Cristian Riveros,Riveros,Cristian,1982-10-16,Mediocampista,Paraguay,2
P-85142,Guillermo Riveros,Riveros,Guillermo,1902-02-10,Defensa,Chile,1
P-82150,Feliciano Rivilla,Rivilla,Feliciano,1936-08-21,Defensa,Spain,2
P-72479,Graham Rix,Rix,Graham,1957-10-23,Mediocampista,England,1
P-91752,Francesco Rizzo,Rizzo,Francesco,1943-05-30,Delantero,Italy,1
P-00052,Ró-Ró,Ró-Ró,not applicable,1990-08-06,Defensa,Qatar,1
P-81085,Carlos Roa,Roa,Carlos,1969-08-15,Portero,Argentina,1
P-23705,Arjen Robben,Robben,Arjen,1984-01-23,Mediocampista / Delantero,Netherlands,3
P-02455,Corneliu Robe,Robe,Corneliu,1908-05-23,Mediocampista,Romania,1
P-81322,Roberto,Roberto,not applicable,1912-06-20,Delantero,Brazil,1
P-97113,Roberto,Roberto,not applicable,1944-07-31,Delantero,Brazil,1
P-61508,Roberto,Roberto,not applicable,1962-07-05,Mediocampista,Spain,1
P-56503,Connor Roberts,Roberts,Connor,1995-09-23,Defensa,Wales,1
P-91151,Archie Robertson,Robertson,Archie,1929-09-15,Delantero,Scotland,1
P-96391,John Robertson,Robertson,John,1953-01-20,Delantero,Scotland,2
P-13354,Robinho,Robinho,not applicable,1984-01-25,Delantero,Brazil,2
P-70867,Antonee Robinson,Robinson,Antonee,1997-08-08,Defensa,United States,1
P-72859,Paul Robinson,Robinson,Paul,1979-10-15,Portero,England,1
P-14657,George Robledo,Robledo,George,1926-04-14,Delantero,Chile,1
P-31011,Enzo Robotti,Robotti,Enzo,1935-06-13,Defensa,Italy,1
P-34086,Bobby Robson,Robson,Bobby,1933-02-18,Mediocampista / Delantero,England,2
P-02675,Bryan Robson,Robson,Bryan,1957-01-11,Mediocampista,England,3
P-03840,Laurent Robuschi,Robuschi,Laurent,1935-10-05,Delantero,France,1
P-92882,José Antonio Roca,Roca,José Antonio,1928-05-24,Defensa / Delantero,Mexico,3
P-47892,Pedro Rocha,Rocha,Pedro,1942-12-03,Mediocampista / Delantero,Uruguay,4
P-61247,Ricardo Rocha,Rocha,Ricardo,1962-09-11,Defensa,Brazil,2
P-00232,Sergio Rochet,Rochet,Sergio,1993-03-23,Portero,Uruguay,1
P-99991,Dominique Rocheteau,Rocheteau,Dominique,1955-01-14,Mediocampista / Delantero,France,3
P-79953,Gerhard Rodax,Rodax,Gerhard,1965-08-29,Delantero,Austria,1
P-12935,Milan Rodić,Rodić,Milan,1991-04-02,Defensa,Serbia,1
P-05562,Sergey Rodionov,Rodionov,Sergey,1962-09-03,Delantero,Soviet Union,2
P-38105,Joe Rodon,Rodon,Joe,1997-10-22,Defensa,Wales,1
P-81323,Rodri,Rodri,not applicable,1934-03-08,Defensa,Spain,1
P-62341,Rodri,Rodri,not applicable,1996-06-22,Mediocampista,Spain,1
P-00339,Rodrigo,Rodrigo,not applicable,1991-03-06,Delantero,Spain,1
P-03310,Rodrigues,Rodrigues,not applicable,1925-06-27,Delantero,Brazil,2
P-56348,Alberto Rodríguez,Rodríguez,Alberto,1974-04-01,Defensa,Mexico,1
P-86020,Alberto Rodríguez,Rodríguez,Alberto,1984-03-31,Defensa,Peru,1
P-80905,Álex Rodríguez,Rodríguez,Álex,1990-08-05,Portero,Panama,1
P-19618,Carlos Rodríguez,Rodríguez,Carlos,1997-01-03,Mediocampista,Mexico,1
P-93262,Clemente Rodríguez,Rodríguez,Clemente,1981-07-31,Defensa,Argentina,1
P-14180,Cristian Rodríguez,Rodríguez,Cristian,1985-09-30,Mediocampista,Uruguay,2
P-49428,Darío Rodríguez,Rodríguez,Darío,1974-09-17,Defensa,Uruguay,1
P-11191,Francisco Javier Rodríguez,Rodríguez,Francisco Javier,1981-10-20,Defensa,Mexico,3
P-03265,Guido Rodríguez,Rodríguez,Guido,1994-04-12,Mediocampista,Argentina,1
P-49253,Hugo René Rodríguez,Rodríguez,Hugo René,1959-03-14,Delantero,Mexico,1
P-43570,Ignacio Rodríguez,Rodríguez,Ignacio,1959-08-13,Portero,Mexico,1
P-49970,Jaime Rodríguez,Rodríguez,Jaime,1959-01-17,Defensa,El Salvador,1
P-89392,James Rodríguez,Rodríguez,James,1991-07-12,Mediocampista,Colombia,2
P-57272,Johan Rodríguez,Rodríguez,Johan,1975-08-15,Mediocampista,Mexico,1
P-35042,Jorge Rodríguez,Rodríguez,Jorge,1968-04-18,Mediocampista,Mexico,1
P-19947,José Antonio Rodríguez,Rodríguez,José Antonio,not available,Mediocampista,Cuba,1
P-55597,José Luis Rodríguez,Rodríguez,José Luis,1997-03-14,Defensa,Uruguay,1
P-34448,José Luis Rodríguez,Rodríguez,José Luis,1998-06-19,Mediocampista,Panama,1
P-23733,Juan Rodríguez,Rodríguez,Juan,1944-01-16,Defensa,Chile,1
P-56119,Juan José Rodríguez,Rodríguez,Juan José,1967-06-23,Defensa,Costa Rica,1
P-02839,Kevin Rodríguez,Rodríguez,Kevin,2000-03-04,Delantero,Ecuador,1
P-27629,Leonardo Rodríguez,Rodríguez,Leonardo,1966-08-27,Mediocampista,Argentina,1
P-77566,Manuel Rodríguez,Rodríguez,Manuel,1938-01-18,Defensa,Chile,1
P-83098,Mauricio Rodríguez,Rodríguez,Mauricio,1945-09-12,Mediocampista,El Salvador,1
P-33570,Maxi Rodríguez,Rodríguez,Maxi,1981-01-02,Mediocampista,Argentina,3
P-71248,Michael Rodríguez,Rodríguez,Michael,1981-12-30,Defensa,Costa Rica,1
P-58196,Raymundo Rodríguez,Rodríguez,Raymundo,1905-04-15,Mediocampista,Mexico,1
P-43367,Ricardo Rodríguez,Rodríguez,Ricardo,1992-08-25,Defensa,Switzerland,3
P-73100,Rodolfo Rodríguez,Rodríguez,Rodolfo,1956-01-20,Portero,Uruguay,1
P-40941,Víctor Rodríguez Andrade,Rodríguez Andrade,Víctor,1927-05-02,Mediocampista,Uruguay,2
P-27561,Lizardo Rodríguez Nue,Rodríguez Nue,Lizardo,1910-08-30,Delantero,Peru,1
P-06446,Rodrygo,Rodrygo,not applicable,2001-01-09,Delantero,Brazil,1
P-45548,Tom Rogic,Rogic,Tom,1992-12-16,Mediocampista,Australia,1
P-24357,Marcus Rohdén,Rohdén,Marcus,1991-05-11,Mediocampista,Sweden,1
P-35675,Alfredo Rojas,Rojas,Alfredo,1937-02-20,Delantero,Argentina,2
P-03217,Arístides Rojas,Rojas,Arístides,1968-08-12,Delantero,Paraguay,1
P-22014,Carlos Rojas,Rojas,Carlos,1928-10-02,Mediocampista,Chile,1
P-23356,Darío Rojas,Rojas,Darío,1960-01-20,Portero,Bolivia,1
P-65214,Eladio Rojas,Rojas,Eladio,1934-11-08,Mediocampista,Chile,1
P-79494,Francisco Rojas,Rojas,Francisco,1974-07-22,Defensa,Chile,1
P-33089,Joao Rojas,Rojas,Joao,1989-06-14,Mediocampista,Ecuador,1
P-03193,José Manuel Rojas,Rojas,José Manuel,1983-06-03,Defensa,Chile,1
P-12252,Manuel Rojas,Rojas,Manuel,1954-06-13,Mediocampista,Chile,1
P-12971,Oscar Rojas,Rojas,Oscar,1958-11-15,Defensa,Chile,1
P-94008,Percy Rojas,Rojas,Percy,1949-09-16,Mediocampista / Delantero,Peru,2
P-08196,Ricardo Rojas,Rojas,Ricardo,1971-01-26,Defensa,Paraguay,1
P-28828,Roberto Rojas,Rojas,Roberto,1955-10-26,Defensa,Peru,1
P-18222,Marcos Rojo,Rojo,Marcos,1990-03-20,Defensa,Argentina,2
P-03706,Rachid Rokki,Rokki,Rachid,1974-11-08,Delantero,Morocco,1
P-04367,Rolando,Rolando,not applicable,1985-08-31,Defensa,Portugal,1
P-35320,Cristian Roldan,Roldan,Cristian,1995-06-03,Mediocampista,United States,1
P-42994,Fernando Roldán,Roldán,Fernando,1930-07-24,Defensa,Chile,1
P-96946,Wolfgang Rolff,Rolff,Wolfgang,1959-12-26,Mediocampista,West Germany,1
P-00855,Antonio Roma,Roma,Antonio,1932-07-13,Portero,Argentina,2
P-43630,Moshe Romano,Romano,Moshe,1946-05-06,Mediocampista,Israel,1
P-00116,Oleg Romantsev,Romantsev,Oleg,1954-01-04,Defensa,Soviet Union,1
P-80410,Alaixys Romao,Romao,Alaixys,1984-01-18,Mediocampista,Togo,1
P-55581,Romaric,Romaric,not applicable,1983-06-04,Mediocampista,Ivory Coast,2
P-61251,Romário,Romário,not applicable,1966-01-29,Delantero,Brazil,2
P-72726,Carlos Romero,Romero,Carlos,1927-09-07,Delantero,Uruguay,1
P-79650,Cristian Romero,Romero,Cristian,1998-04-27,Defensa,Argentina,1
P-40852,Enrique Romero,Romero,Enrique,1971-06-23,Defensa,Spain,1
P-51624,Gerardo Romero,Romero,Gerardo,not available,Delantero,Paraguay,1
P-32438,Jorge Lino Romero,Romero,Jorge Lino,1937-09-23,Delantero,Paraguay,1
P-73704,Julio César Romero,Romero,Julio César,1960-08-28,Mediocampista,Paraguay,1
P-03231,Marcelo Romero,Romero,Marcelo,1976-07-04,Mediocampista,Uruguay,1
P-87807,Pedro Romero,Romero,Pedro,1937-04-12,Mediocampista,Mexico,1
P-60541,Sergio Romero,Romero,Sergio,1987-02-22,Portero,Argentina,2
P-44339,Romeu,Romeu,not applicable,1911-03-26,Delantero,Brazil,1
P-80170,Dennis Rommedahl,Rommedahl,Dennis,1978-07-22,Mediocampista,Denmark,2
P-84868,Jorge Romo,Romo,Jorge,1923-04-20,Defensa / Mediocampista,Mexico,2
P-26412,Luis Romo,Romo,Luis,1995-06-05,Mediocampista,Mexico,1
P-74676,Ronaldão,Ronaldão,not applicable,1965-06-19,Defensa,Brazil,1
P-57361,Ronaldinho,Ronaldinho,not applicable,1980-03-21,Mediocampista,Brazil,2
P-70442,Cristiano Ronaldo,Ronaldo,Cristiano,1985-02-05,Delantero,Portugal,5
P-62722,Ronaldo,Ronaldo,not applicable,1976-09-18,Delantero,Brazil,4
P-35930,Frederik Rønnow,Rønnow,Frederik,1992-08-04,Portero,Denmark,2
P-84569,Jimmy Rooney,Rooney,Jimmy,1945-12-10,Mediocampista,Australia,1
P-99967,Wayne Rooney,Rooney,Wayne,1985-10-24,Delantero,England,3
P-08566,Felipe Rosas,Rosas,Felipe,1910-02-05,Mediocampista,Mexico,1
P-89481,Manuel Rosas,Rosas,Manuel,1912-04-17,Defensa,Mexico,1
P-45085,Roberto Rosato,Rosato,Roberto,1943-08-18,Defensa,Italy,2
P-33226,Peter Rösch,Rösch,Peter,1930-09-15,Defensa,Switzerland,1
P-48480,Danny Rose,Rose,Danny,1990-07-02,Defensa,England,1
P-78005,Zvi Rosen,Rosen,Zvi,1947-06-23,Defensa,Israel,1
P-79649,Kjell Rosén,Rosén,Kjell,1921-04-24,Mediocampista,Sweden,1
P-16727,Nils Rosén,Rosén,Nils,1902-05-22,Mediocampista,Sweden,1
P-07148,Markus Rosenberg,Rosenberg,Markus,1982-09-27,Delantero,Sweden,1
P-94998,Shmuel Rosenthal,Rosenthal,Shmuel,1947-04-22,Defensa,Israel,1
P-30373,Virginio Rosetta,Rosetta,Virginio,1902-02-25,Defensa,Italy,1
P-36867,Hassan Roshan,Roshan,Hassan,1955-06-02,Delantero,Iran,1
P-29090,Tomáš Rosický,Rosický,Tomáš,1980-10-04,Mediocampista,Czech Republic,1
P-91035,Néstor Rossi,Rossi,Néstor,1925-05-10,Defensa,Argentina,1
P-47266,Oscar Rossi,Rossi,Oscar,1930-07-27,Mediocampista,Argentina,1
P-91717,Paolo Rossi,Rossi,Paolo,1956-09-23,Delantero,Italy,3
P-66082,Youssef Rossi,Rossi,Youssef,1973-06-28,Defensa,Morocco,1
P-67256,Ruslan Rotan,Rotan,Ruslan,1981-10-29,Mediocampista,Ukraine,1
P-23176,Iosif Rotariu,Rotariu,Iosif,1962-09-27,Mediocampista,Romania,1
P-77817,Antal Róth,Róth,Antal,1960-09-14,Defensa,Hungary,1
P-74059,Hassan Roudbarian,Roudbarian,Hassan,1978-07-06,Portero,Iran,1
P-05695,Alan Rough,Rough,Alan,1951-11-25,Portero,Scotland,3
P-67442,Olivier Rouyer,Rouyer,Olivier,1955-12-01,Delantero,France,1
P-88273,Kye Rowles,Rowles,Kye,1998-06-24,Defensa,Australia,1
P-03942,Bryan Roy,Roy,Bryan,1970-02-12,Delantero,Netherlands,2
P-54533,David Rozehnal,Rozehnal,David,1980-07-05,Defensa,Czech Republic,1
P-94114,Francisco Rúa,Rúa,Francisco,1911-02-04,Delantero,Argentina,1
P-45852,Rubens,Rubens,not applicable,1928-11-04,Delantero,Brazil,1
P-15677,Luis Rubiños,Rubiños,Luis,1940-12-31,Portero,Peru,1
P-69601,Ivo Rudic,Rudic,Ivo,1942-01-24,Defensa,Australia,1
P-51201,Antonio Rüdiger,Rüdiger,Antonio,1993-03-03,Defensa,Germany,2
P-30524,Mladen Rudonja,Rudonja,Mladen,1971-07-26,Delantero,Slovenia,1
P-62162,Sebastian Rudy,Rudy,Sebastian,1990-02-28,Mediocampista,Germany,1
P-32819,Wojciech Rudy,Rudy,Wojciech,1952-10-24,Defensa,Poland,1
P-71232,Martin Rueda,Rueda,Martin,1963-01-09,Defensa,Switzerland,1
P-75277,Peter Rufai,Rufai,Peter,1963-08-24,Portero,Nigeria,2
P-38027,Wynton Rufer,Rufer,Wynton,1962-12-29,Delantero,New Zealand,1
P-01560,Stéphane Ruffier,Ruffier,Stéphane,1986-09-27,Portero,France,1
P-38399,José Luis Rugamas,Rugamas,José Luis,1953-06-05,Mediocampista,El Salvador,1
P-79080,Oscar Ruggeri,Ruggeri,Oscar,1962-01-26,Defensa,Argentina,3
P-00521,Mário Rui,Rui,Mário,1991-05-27,Defensa,Portugal,1
P-17764,Rui,Rui,not applicable,1922-08-02,Mediocampista,Brazil,1
P-16977,Raúl Ruidíaz,Ruidíaz,Raúl,1990-07-25,Delantero,Peru,1
P-99590,Bryan Ruiz,Ruiz,Bryan,1985-08-18,Mediocampista / Delantero,Costa Rica,3
